review_id,order_details_id,rating,review_text,review_date
27057,54435,3,"It's okay, expected a bit better.",2026-01-15
27058,54294,4,"Really happy with this purchase, great quality!",2025-03-24
27059,45389,1,"Disappointed, expected better.",2026-08-31
27060,58717,4,"Loved it, fits perfectly.",2025-08-17
27061,99691,2,Product did not match the description.,2026-05-03
27062,4331,5,"Nice product, fast delivery too.",2025-01-12
27063,83604,5,"Nice product, fast delivery too.",2025-01-11
27064,68476,4,"Loved it, fits perfectly.",2026-07-24
27065,28205,3,,2025-07-23
27066,31556,4,Good value for money.,2025-06-25
27067,8000,5,Good value for money.,2026-01-04
27068,48108,2,Not satisfied with the quality.,2025-10-14
27069,29461,3,"It's okay, expected a bit better.",2025-09-16
27070,10085,3,Decent product for the price.,2024-11-10
27071,47772,3,"Average quality, does the job.",2026-06-12
27072,66351,5,"Really happy with this purchase, great quality!",2026-08-04
27073,95658,5,"Exactly as described, will buy again.",2026-07-01
27074,86200,3,Decent product for the price.,2026-08-26
27075,96337,3,"It's okay, expected a bit better.",2025-08-10
27076,86175,5,Good value for money.,2024-12-28
27077,43848,4,Good value for money.,2025-02-23
27078,91698,5,"Exactly as described, will buy again.",2026-08-31
27079,62530,2,Not satisfied with the quality.,2026-05-18
27080,38136,4,Good value for money.,2023-12-21
27081,64281,4,"Nice product, fast delivery too.",2025-12-02
27082,72296,2,Not satisfied with the quality.,2026-08-22
27083,76703,4,"Loved it, fits perfectly.",2026-04-13
27084,88375,4,"Really happy with this purchase, great quality!",2025-02-07
27085,94145,5,"Exactly as described, will buy again.",2026-06-02
27086,73860,4,"Loved it, fits perfectly.",2025-09-25
27087,18561,4,"Exactly as described, will buy again.",2025-01-12
27088,98899,4,"Nice product, fast delivery too.",2024-12-13
27089,26721,2,"Disappointed, expected better.",2026-02-01
27090,83670,5,"Exactly as described, will buy again.",2026-09-03
27091,64300,5,Good value for money.,2026-06-20
27092,46747,4,Good value for money.,2025-10-02
27093,56583,4,"Really happy with this purchase, great quality!",2025-07-06
27094,38295,4,Good value for money.,2026-08-29
27095,98247,5,"Exactly as described, will buy again.",2026-05-10
27096,69840,3,"It's okay, expected a bit better.",2026-09-06
27097,88195,5,"Exactly as described, will buy again.",2024-12-20
27098,93362,5,"Loved it, fits perfectly.",2026-01-28
27099,44363,3,"Average quality, does the job.",2026-04-03
27100,47549,5,Good value for money.,2026-08-14
27101,84573,2,Product did not match the description.,2026-01-09
27102,68744,5,"Loved it, fits perfectly.",2026-09-13
27103,59766,3,Decent product for the price.,2026-09-12
27104,70597,2,Product did not match the description.,2026-02-05
27105,75714,5,"Nice product, fast delivery too.",2026-06-26
27106,90488,3,"It's okay, expected a bit better.",2026-08-31
27107,40299,4,"Exactly as described, will buy again.",2026-06-10
27108,47278,2,Not satisfied with the quality.,2026-09-11
27109,78007,4,"Really happy with this purchase, great quality!",2025-06-11
27110,50019,3,"It's okay, expected a bit better.",2024-09-04
27111,29444,3,"It's okay, expected a bit better.",2025-01-01
27112,91186,3,"Average quality, does the job.",2026-09-08
27113,87710,5,Good value for money.,2026-03-26
27114,45818,3,"Average quality, does the job.",2026-06-22
27115,88121,3,Decent product for the price.,2026-09-11
27116,27330,1,Not satisfied with the quality.,2025-12-28
27117,84923,-1,"Really happy with this purchase, great quality!",2026-01-25
27118,63440,3,"It's okay, expected a bit better.",2026-09-13
27119,98125,3,"Average quality, does the job.",2025-09-19
27120,20282,2,"Disappointed, expected better.",2026-06-29
27121,76722,5,"Really happy with this purchase, great quality!",2025-09-27
27122,74344,5,"Loved it, fits perfectly.",2025-10-31
27123,40780,1,"Disappointed, expected better.",2026-09-11
27124,24429,5,"Loved it, fits perfectly.",2024-10-07
27125,36702,5,"Nice product, fast delivery too.",2026-05-24
27126,47846,2,Not satisfied with the quality.,2025-06-26
27127,62599,2,"Disappointed, expected better.",2025-11-26
27128,91343,2,Not satisfied with the quality.,2026-03-28
27129,72256,4,"Exactly as described, will buy again.",2026-04-01
27130,69352,3,"Average quality, does the job.",2026-07-10
27131,37599,5,"Loved it, fits perfectly.",2025-02-14
27132,42167,5,"Really happy with this purchase, great quality!",2025-09-09
27133,66151,5,"Exactly as described, will buy again.",2026-06-05
27134,74094,5,"Nice product, fast delivery too.",2024-09-05
27135,18738,4,Good value for money.,2025-12-21
27136,41871,2,"Disappointed, expected better.",2025-05-23
27137,47952,2,Not satisfied with the quality.,2025-09-06
27138,97777,5,"Really happy with this purchase, great quality!",2026-06-28
27139,39093,5,Good value for money.,2026-08-17
27140,18219,4,"Nice product, fast delivery too.",2026-07-29
27141,61687,5,Good value for money.,2025-10-30
27142,93206,4,"Exactly as described, will buy again.",2024-08-30
27143,59896,4,"Exactly as described, will buy again.",2025-01-23
27144,92163,5,"Loved it, fits perfectly.",2023-12-15
27145,54532,5,"Exactly as described, will buy again.",2025-07-04
27146,23378,5,Good value for money.,2026-08-14
27147,88298,5,"Exactly as described, will buy again.",2024-12-21
27148,5123,0,"Exactly as described, will buy again.",2024-09-02
27149,64288,1,Product did not match the description.,2026-01-21
27150,36998,3,"Average quality, does the job.",2025-11-16
27151,51385,4,"Exactly as described, will buy again.",2026-04-15
27152,59135,2,"Disappointed, expected better.",2025-12-10
27153,30338,2,Product did not match the description.,2026-08-31
27154,18594,5,"Nice product, fast delivery too.",2025-09-29
27155,97907,5,"Really happy with this purchase, great quality!",2026-09-02
27156,5633,5,"Really happy with this purchase, great quality!",2025-02-20
27157,92698,4,"Loved it, fits perfectly.",2026-09-11
27158,21530,3,"It's okay, expected a bit better.",2026-07-25
27159,41948,4,"Really happy with this purchase, great quality!",2026-01-05
27160,77517,4,"Loved it, fits perfectly.",2026-09-04
27161,27975,1,Not satisfied with the quality.,2025-08-24
27162,45130,5,"Exactly as described, will buy again.",2025-07-03
27163,14514,4,Good value for money.,2026-01-26
27164,349,2,Product did not match the description.,2025-06-28
27165,31428,4,"Nice product, fast delivery too.",2026-07-08
27166,64405,4,"Loved it, fits perfectly.",2026-03-03
27167,5149,5,"Nice product, fast delivery too.",2025-07-11
27168,32931,4,Good value for money.,2025-07-21
27169,57684,3,"It's okay, expected a bit better.",2025-11-01
27170,18193,4,"Loved it, fits perfectly.",2026-05-28
27171,59802,4,Good value for money.,2025-09-10
27172,1469,5,,2025-02-03
27173,8027,4,"Really happy with this purchase, great quality!",2024-08-24
27174,34161,2,"Disappointed, expected better.",2026-06-22
27175,5850,4,"Nice product, fast delivery too.",2026-05-26
27176,8664,3,Decent product for the price.,2025-06-27
27177,59136,3,Decent product for the price.,2025-12-22
27178,37832,1,"Disappointed, expected better.",2024-12-26
27179,35110,2,Product did not match the description.,2026-03-23
27180,2525,5,"Nice product, fast delivery too.",2026-05-23
27181,36880,4,"Nice product, fast delivery too.",2024-01-20
27182,21209,5,"Loved it, fits perfectly.",2026-07-07
27183,53182,5,"Nice product, fast delivery too.",2026-08-17
27184,19842,5,"Really happy with this purchase, great quality!",2026-03-27
27185,37789,3,"It's okay, expected a bit better.",2026-09-12
27186,39005,5,"Exactly as described, will buy again.",2026-09-04
27187,33,4,"Exactly as described, will buy again.",2026-09-01
27188,33361,2,Product did not match the description.,2024-01-14
27189,91919,2,"Disappointed, expected better.",2026-03-23
27190,74516,5,"Really happy with this purchase, great quality!",2025-06-12
27191,71458,5,"Loved it, fits perfectly.",2026-04-22
27192,31504,4,"Exactly as described, will buy again.",2026-09-02
27193,6406,1,Not satisfied with the quality.,2025-06-25
27194,99209,-1,"Really happy with this purchase, great quality!",2026-03-30
27195,9204,5,,2024-12-30
27196,31789,5,"Really happy with this purchase, great quality!",2026-04-08
27197,57362,5,"Loved it, fits perfectly.",2025-02-19
27198,57317,4,"Nice product, fast delivery too.",2026-09-11
27199,52202,5,Good value for money.,2025-11-27
27200,70669,1,Product did not match the description.,2025-10-02
27201,10605,4,"Exactly as described, will buy again.",2026-09-13
27202,11743,-1,Decent product for the price.,2026-05-23
27203,2269,5,"Really happy with this purchase, great quality!",2025-03-23
27204,977,5,"Nice product, fast delivery too.",2024-11-11
27205,87279,1,"Disappointed, expected better.",2026-01-08
27206,98541,5,"Loved it, fits perfectly.",2026-07-28
27207,32085,3,Decent product for the price.,2026-08-22
27208,96131,4,"Exactly as described, will buy again.",2026-09-01
27209,94570,4,"Loved it, fits perfectly.",2026-07-03
27210,31690,2,Not satisfied with the quality.,2025-10-17
27211,11284,4,"Loved it, fits perfectly.",2026-07-06
27212,5463,4,Good value for money.,2026-05-29
27213,97821,2,Product did not match the description.,2025-09-13
27214,24091,5,"Really happy with this purchase, great quality!",2025-09-09
27215,29674,4,"Nice product, fast delivery too.",2026-08-27
27216,75831,3,"Average quality, does the job.",2025-07-25
27217,15121,5,"Really happy with this purchase, great quality!",2025-12-13
27218,98898,4,"Loved it, fits perfectly.",2024-12-21
27219,43145,3,"It's okay, expected a bit better.",2024-04-23
27220,60669,4,"Nice product, fast delivery too.",2026-08-29
27221,19800,6,Decent product for the price.,2025-05-21
27222,24938,5,Good value for money.,2026-03-17
27223,16809,4,"Exactly as described, will buy again.",2025-03-29
27224,56770,5,"Really happy with this purchase, great quality!",2026-06-10
27225,69860,5,Good value for money.,2025-09-12
27226,83198,4,Good value for money.,2023-06-26
27227,84035,5,Good value for money.,2024-11-09
27228,68272,2,Not satisfied with the quality.,2025-07-08
27229,24477,3,"Average quality, does the job.",2026-08-23
27230,84330,3,Decent product for the price.,2025-02-28
27231,64671,5,,2026-03-26
27232,99108,4,"Loved it, fits perfectly.",2026-08-23
27233,23095,5,Good value for money.,2026-01-07
27234,95346,5,"Exactly as described, will buy again.",2026-05-31
27235,21268,5,"Nice product, fast delivery too.",2026-06-21
27236,17410,0,"Nice product, fast delivery too.",2026-07-31
27237,72390,5,,2024-09-02
27238,100202,4,"Really happy with this purchase, great quality!",2025-01-11
27239,15669,4,"Loved it, fits perfectly.",2026-09-08
27240,23743,4,Good value for money.,2026-09-12
27241,71647,3,"It's okay, expected a bit better.",2025-12-28
27242,28372,1,Not satisfied with the quality.,2025-01-11
27243,91988,3,"Average quality, does the job.",2024-11-24
27244,62809,4,Good value for money.,2024-06-28
27245,92869,5,"Loved it, fits perfectly.",2026-05-25
27246,97418,5,Good value for money.,2025-08-26
27247,66913,5,Good value for money.,2026-08-18
27248,13800,5,"Nice product, fast delivery too.",2026-08-31
27249,68446,3,"Average quality, does the job.",2025-04-30
27250,92747,5,"Loved it, fits perfectly.",2026-06-21
27251,56660,3,Decent product for the price.,2023-08-26
27252,90405,4,"Really happy with this purchase, great quality!",2025-03-07
27253,21179,1,"Disappointed, expected better.",2024-03-31
27254,84786,3,"Average quality, does the job.",2024-09-09
27255,45075,5,Good value for money.,2026-07-30
27256,26286,4,"Really happy with this purchase, great quality!",2026-03-27
27257,19216,4,"Loved it, fits perfectly.",2024-03-17
27258,87456,4,"Loved it, fits perfectly.",2025-11-09
27259,85471,5,"Really happy with this purchase, great quality!",2026-07-23
27260,91803,5,Good value for money.,2026-08-25
27261,33506,2,"Disappointed, expected better.",2025-09-04
27262,67130,3,"It's okay, expected a bit better.",2026-08-21
27263,38473,5,"Really happy with this purchase, great quality!",2026-09-15
27264,59706,4,"Nice product, fast delivery too.",2025-11-14
27265,31272,5,"Exactly as described, will buy again.",2026-08-24
27266,83185,2,Not satisfied with the quality.,2026-03-04
27267,59677,5,Good value for money.,2026-08-07
27268,25441,5,"Exactly as described, will buy again.",2026-09-11
27269,38565,5,Good value for money.,2026-08-27
27270,81324,1,Product did not match the description.,2026-03-26
27271,70250,5,"Loved it, fits perfectly.",2025-04-06
27272,50438,5,"Nice product, fast delivery too.",2026-06-29
27273,12435,4,"Loved it, fits perfectly.",2026-06-23
27274,31154,2,"Disappointed, expected better.",2026-04-20
27275,39910,2,Product did not match the description.,2025-05-24
27276,86075,3,,2026-04-10
27277,28,3,"It's okay, expected a bit better.",2026-06-14
27278,83452,5,"Nice product, fast delivery too.",2026-07-09
27279,82388,4,"Loved it, fits perfectly.",2025-11-12
27280,35420,2,Product did not match the description.,2026-03-19
27281,81755,5,"Nice product, fast delivery too.",2025-06-13
27282,92133,4,"Nice product, fast delivery too.",2026-01-01
27283,88715,4,"Nice product, fast delivery too.",2025-12-29
27284,62919,4,"Exactly as described, will buy again.",2026-08-19
27285,46602,4,"Loved it, fits perfectly.",2026-07-22
27286,19558,3,"It's okay, expected a bit better.",2024-04-26
27287,6672,3,Decent product for the price.,2025-06-15
27288,74511,2,Product did not match the description.,2025-04-26
27289,71975,5,"Nice product, fast delivery too.",2024-09-03
27290,32495,5,"Nice product, fast delivery too.",2026-09-09
27291,49817,2,Not satisfied with the quality.,2023-10-12
27292,81488,4,"Nice product, fast delivery too.",2024-01-22
27293,32164,2,"Disappointed, expected better.",2025-07-26
27294,7239,3,"It's okay, expected a bit better.",2026-09-14
27295,57642,4,"Really happy with this purchase, great quality!",2025-11-08
27296,36690,5,"Nice product, fast delivery too.",2026-02-28
27297,87683,6,Good value for money.,2026-09-12
27298,93242,5,"Loved it, fits perfectly.",2026-08-21
27299,89386,4,"Exactly as described, will buy again.",2025-12-05
27300,82626,5,"Really happy with this purchase, great quality!",2026-08-13
27301,81512,5,"Loved it, fits perfectly.",2025-03-31
27302,58260,4,Good value for money.,2025-10-25
27303,31908,5,"Nice product, fast delivery too.",2026-06-26
27304,75105,5,"Nice product, fast delivery too.",2026-08-17
27305,89686,5,"Really happy with this purchase, great quality!",2024-10-25
27306,95773,4,"Nice product, fast delivery too.",2025-12-31
27307,94931,4,"Nice product, fast delivery too.",2026-07-02
27308,19964,5,"Really happy with this purchase, great quality!",2025-08-19
27309,53026,4,"Exactly as described, will buy again.",2025-10-16
27310,8421,1,Not satisfied with the quality.,2026-02-19
27311,87591,4,,2025-12-27
27312,16614,4,"Exactly as described, will buy again.",2026-06-06
27313,22942,3,"Average quality, does the job.",2026-09-04
27314,67273,3,"It's okay, expected a bit better.",2025-07-21
27315,22242,5,Good value for money.,2025-12-08
27316,14321,5,"Exactly as described, will buy again.",2026-02-28
27317,89529,5,"Loved it, fits perfectly.",2025-01-04
27318,40520,5,"Really happy with this purchase, great quality!",2025-07-12
27319,52566,5,"Nice product, fast delivery too.",2026-01-01
27320,90617,3,"It's okay, expected a bit better.",2026-08-20
27321,73721,3,Decent product for the price.,2025-03-27
27322,43809,4,"Nice product, fast delivery too.",2026-08-26
27323,65998,3,Decent product for the price.,2026-07-04
27324,84141,4,"Nice product, fast delivery too.",2024-11-19
27325,50479,4,"Loved it, fits perfectly.",2026-02-11
27326,64795,4,"Really happy with this purchase, great quality!",2026-02-11
27327,12492,4,"Loved it, fits perfectly.",2026-05-22
27328,82841,5,"Loved it, fits perfectly.",2025-08-11
27329,38898,5,"Really happy with this purchase, great quality!",2026-08-06
27330,4317,5,"Loved it, fits perfectly.",2026-04-15
27331,88365,4,"Exactly as described, will buy again.",2024-09-05
27332,11993,4,Good value for money.,2024-01-14
27333,55174,5,"Loved it, fits perfectly.",2026-08-03
27334,87241,4,Good value for money.,2026-05-16
27335,91753,1,"Disappointed, expected better.",2026-08-05
27336,93705,5,"Exactly as described, will buy again.",2026-06-14
27337,67590,2,Product did not match the description.,2026-07-05
27338,48645,4,Good value for money.,2025-02-02
27339,72253,2,"Disappointed, expected better.",2026-01-30
27340,13553,3,"It's okay, expected a bit better.",2026-01-07
27341,60615,3,Decent product for the price.,2025-10-12
27342,49595,3,"Average quality, does the job.",2026-07-16
27343,79539,5,"Really happy with this purchase, great quality!",2026-01-30
27344,47212,5,"Exactly as described, will buy again.",2024-10-29
27345,42260,4,Good value for money.,2025-07-31
27346,94835,4,"Exactly as described, will buy again.",2026-02-24
27347,6425,5,"Exactly as described, will buy again.",2026-01-02
27348,65706,3,"It's okay, expected a bit better.",2025-10-11
27349,4744,4,"Exactly as described, will buy again.",2026-07-03
27350,72154,3,Decent product for the price.,2026-08-27
27351,73493,3,"Average quality, does the job.",2026-06-26
27352,48797,3,"Average quality, does the job.",2024-08-27
27353,21711,4,"Nice product, fast delivery too.",2025-05-29
27354,46288,4,"Really happy with this purchase, great quality!",2026-05-04
27355,42591,1,Product did not match the description.,2026-07-05
27356,15168,2,"Disappointed, expected better.",2025-06-17
27357,92136,5,"Exactly as described, will buy again.",2024-10-17
27358,84050,4,"Loved it, fits perfectly.",2026-01-20
27359,5413,4,Good value for money.,2024-01-27
27360,57205,4,"Exactly as described, will buy again.",2026-09-14
27361,95965,4,"Loved it, fits perfectly.",2026-09-10
27362,52146,1,"Disappointed, expected better.",2025-06-08
27363,23411,5,"Loved it, fits perfectly.",2025-01-07
27364,91128,5,"Nice product, fast delivery too.",2026-08-30
27365,72703,3,"It's okay, expected a bit better.",2026-06-04
27366,77407,4,"Nice product, fast delivery too.",2026-07-27
27367,67006,5,"Loved it, fits perfectly.",2024-10-24
27368,54323,4,Good value for money.,2025-11-08
27369,67474,1,Product did not match the description.,2025-08-23
27370,80697,1,Not satisfied with the quality.,2024-11-12
27371,25888,3,Decent product for the price.,2024-08-04
27372,58688,4,"Nice product, fast delivery too.",2026-08-22
27373,97448,3,Decent product for the price.,2026-04-13
27374,24066,4,"Loved it, fits perfectly.",2026-08-23
27375,92238,3,"It's okay, expected a bit better.",2026-03-31
27376,4062,4,Good value for money.,2026-07-01
27377,74241,4,Good value for money.,2025-10-29
27378,86957,2,"Disappointed, expected better.",2025-06-26
27379,62725,4,"Nice product, fast delivery too.",2026-09-03
27380,45171,4,"Nice product, fast delivery too.",2026-03-19
27381,35388,4,"Nice product, fast delivery too.",2026-08-25
27382,71086,5,,2026-07-07
27383,10152,4,"Nice product, fast delivery too.",2025-07-13
27384,84765,4,"Exactly as described, will buy again.",2026-07-10
27385,39249,4,"Loved it, fits perfectly.",2026-07-06
27386,11669,5,"Loved it, fits perfectly.",2026-01-10
27387,7055,3,Decent product for the price.,2025-02-14
27388,51212,3,,2026-04-19
27389,49798,3,Decent product for the price.,2026-09-13
27390,44546,2,"Disappointed, expected better.",2026-07-05
27391,94978,5,"Nice product, fast delivery too.",2025-04-04
27392,98656,5,Good value for money.,2026-01-04
27393,66812,4,"Exactly as described, will buy again.",2026-07-19
27394,78994,3,Decent product for the price.,2026-02-17
27395,83406,4,Good value for money.,2025-03-22
27396,88493,5,"Really happy with this purchase, great quality!",2025-12-16
27397,36794,4,Good value for money.,2025-01-15
27398,81632,5,"Exactly as described, will buy again.",2026-09-01
27399,26916,3,"Average quality, does the job.",2026-06-22
27400,2887,2,Product did not match the description.,2023-11-14
27401,21517,4,"Really happy with this purchase, great quality!",2026-07-10
27402,18081,5,"Loved it, fits perfectly.",2024-12-04
27403,2496,1,Product did not match the description.,2026-09-08
27404,62230,3,"Average quality, does the job.",2026-09-03
27405,68929,4,"Really happy with this purchase, great quality!",2026-02-11
27406,35379,3,"Average quality, does the job.",2026-06-16
27407,74079,4,"Loved it, fits perfectly.",2026-09-11
27408,41624,5,"Really happy with this purchase, great quality!",2026-06-25
27409,34466,3,"It's okay, expected a bit better.",2023-10-20
27410,86878,5,"Really happy with this purchase, great quality!",2026-03-22
27411,96993,4,"Exactly as described, will buy again.",2025-07-11
27412,728,5,Good value for money.,2026-01-31
27413,91388,4,"Exactly as described, will buy again.",2026-04-07
27414,1911,5,"Exactly as described, will buy again.",2026-09-01
27415,38865,5,"Nice product, fast delivery too.",2026-08-05
27416,75715,2,Not satisfied with the quality.,2026-06-23
27417,18134,5,"Loved it, fits perfectly.",2025-08-25
27418,18343,1,Not satisfied with the quality.,2026-07-02
27419,89276,4,"Really happy with this purchase, great quality!",2025-01-05
27420,34151,5,"Loved it, fits perfectly.",2026-02-20
27421,78511,3,Decent product for the price.,2024-12-09
27422,16635,5,"Exactly as described, will buy again.",2026-08-02
27423,80907,3,"It's okay, expected a bit better.",2026-04-17
27424,93740,4,"Exactly as described, will buy again.",2025-08-21
27425,91889,4,,2025-12-10
27426,34563,5,"Loved it, fits perfectly.",2025-08-30
27427,36644,1,Product did not match the description.,2026-02-06
27428,16656,3,"Average quality, does the job.",2026-09-01
27429,70975,5,"Nice product, fast delivery too.",2026-08-12
27430,6365,5,"Exactly as described, will buy again.",2026-03-25
27431,49100,4,"Exactly as described, will buy again.",2026-02-05
27432,52846,5,"Nice product, fast delivery too.",2026-02-05
27433,85779,4,Good value for money.,2026-07-29
27434,33730,5,"Really happy with this purchase, great quality!",2026-02-24
27435,43921,2,"Disappointed, expected better.",2024-06-24
27436,52009,5,"Exactly as described, will buy again.",2025-12-09
27437,73846,5,Good value for money.,2026-09-06
27438,92753,4,"Really happy with this purchase, great quality!",2025-08-14
27439,3810,2,"Disappointed, expected better.",2024-08-24
27440,22335,2,Not satisfied with the quality.,2026-04-13
27441,16736,5,"Nice product, fast delivery too.",2026-08-27
27442,40283,4,"Exactly as described, will buy again.",2025-08-28
27443,64883,3,"It's okay, expected a bit better.",2026-09-06
27444,32585,2,"Disappointed, expected better.",2024-09-17
27445,52154,3,"Average quality, does the job.",2026-08-31
27446,81161,3,Decent product for the price.,2026-06-12
27447,500,5,Good value for money.,2026-06-19
27448,35399,3,"Average quality, does the job.",2024-05-27
27449,32411,4,"Nice product, fast delivery too.",2025-06-18
27450,74698,5,"Really happy with this purchase, great quality!",2026-07-29
27451,43949,4,Good value for money.,2025-10-24
27452,6198,4,"Nice product, fast delivery too.",2025-03-15
27453,35034,5,"Exactly as described, will buy again.",2026-01-15
27454,76887,5,"Exactly as described, will buy again.",2026-09-04
27455,36288,4,"Exactly as described, will buy again.",2026-08-28
27456,3108,3,Decent product for the price.,2025-12-14
27457,92981,4,Good value for money.,2026-06-19
27458,95806,4,"Nice product, fast delivery too.",2025-01-07
27459,81574,4,"Really happy with this purchase, great quality!",2026-03-31
27460,78180,5,"Loved it, fits perfectly.",2026-07-23
27461,49643,2,Product did not match the description.,2025-10-17
27462,39492,4,"Loved it, fits perfectly.",2023-12-27
27463,83801,5,"Nice product, fast delivery too.",2025-11-27
27464,55662,1,"Disappointed, expected better.",2025-08-28
27465,53574,5,"Nice product, fast delivery too.",2026-02-28
27466,59552,5,Good value for money.,2025-06-20
27467,75529,5,"Loved it, fits perfectly.",2025-12-01
27468,52511,5,"Nice product, fast delivery too.",2026-08-27
27469,87919,5,"Loved it, fits perfectly.",2026-02-14
27470,67888,5,"Really happy with this purchase, great quality!",2026-07-19
27471,78335,5,Good value for money.,2024-03-21
27472,79250,2,Not satisfied with the quality.,2026-05-07
27473,95166,5,"Nice product, fast delivery too.",2026-08-29
27474,45925,2,Not satisfied with the quality.,2026-09-01
27475,59576,5,"Exactly as described, will buy again.",2025-09-01
27476,58151,3,Decent product for the price.,2026-07-16
27477,60199,5,"Loved it, fits perfectly.",2025-02-13
27478,56147,4,Good value for money.,2026-09-14
27479,54866,1,Product did not match the description.,2024-10-13
27480,2094,4,"Really happy with this purchase, great quality!",2026-04-20
27481,21993,2,"Disappointed, expected better.",2026-09-09
27482,75571,4,"Loved it, fits perfectly.",2026-04-05
27483,63800,5,"Loved it, fits perfectly.",2026-07-11
27484,64003,3,"Average quality, does the job.",2026-04-30
27485,34021,4,"Loved it, fits perfectly.",2024-02-04
27486,53466,2,Product did not match the description.,2024-12-27
27487,11209,4,"Really happy with this purchase, great quality!",2026-06-25
27488,9043,3,Decent product for the price.,2026-09-12
27489,62627,5,Good value for money.,2023-09-21
27490,61187,6,"Loved it, fits perfectly.",2026-05-11
27491,8352,4,"Nice product, fast delivery too.",2026-04-13
27492,78227,5,Good value for money.,2026-03-07
27493,91536,5,"Really happy with this purchase, great quality!",2024-10-20
27494,10375,5,"Exactly as described, will buy again.",2024-02-09
27495,30441,6,"Really happy with this purchase, great quality!",2024-04-19
27496,84909,4,"Loved it, fits perfectly.",2026-04-21
27497,16016,5,"Really happy with this purchase, great quality!",2026-09-13
27498,38022,5,"Loved it, fits perfectly.",2025-03-03
27499,55520,3,"Average quality, does the job.",2025-02-14
27500,39660,5,"Loved it, fits perfectly.",2025-12-05
27501,78182,1,Not satisfied with the quality.,2025-07-03
27502,19774,5,"Really happy with this purchase, great quality!",2026-08-31
27503,80214,3,"Average quality, does the job.",2025-10-29
27504,91172,5,"Really happy with this purchase, great quality!",2026-09-09
27505,3019,5,"Really happy with this purchase, great quality!",2026-04-02
27506,88206,5,"Loved it, fits perfectly.",2026-09-08
27507,19552,6,"Loved it, fits perfectly.",2024-03-26
27508,36607,4,"Exactly as described, will buy again.",2026-08-26
27509,69359,3,,2026-07-25
27510,16128,4,"Exactly as described, will buy again.",2026-04-18
27511,36306,4,"Loved it, fits perfectly.",2026-09-05
27512,37920,5,"Exactly as described, will buy again.",2026-03-28
27513,11227,5,,2026-09-15
27514,54869,5,Good value for money.,2024-11-03
27515,57078,5,"Really happy with this purchase, great quality!",2026-07-10
27516,10401,5,"Nice product, fast delivery too.",2026-08-04
27517,67764,4,"Exactly as described, will buy again.",2026-07-27
27518,79879,5,"Really happy with this purchase, great quality!",2026-01-05
27519,11612,5,"Really happy with this purchase, great quality!",2026-09-15
27520,29133,5,"Exactly as described, will buy again.",2025-09-28
27521,64417,5,"Nice product, fast delivery too.",2024-01-29
27522,88303,5,"Loved it, fits perfectly.",2025-03-26
27523,29383,5,Good value for money.,2026-09-03
27524,9829,4,"Exactly as described, will buy again.",2025-08-25
27525,22241,3,"It's okay, expected a bit better.",2025-11-07
27526,80223,5,"Exactly as described, will buy again.",2026-01-16
27527,54658,5,"Exactly as described, will buy again.",2024-09-17
27528,35964,5,"Loved it, fits perfectly.",2025-11-02
27529,7209,4,"Really happy with this purchase, great quality!",2026-08-27
27530,39025,5,"Really happy with this purchase, great quality!",2026-09-03
27531,15474,4,"Loved it, fits perfectly.",2025-08-24
27532,96529,2,Not satisfied with the quality.,2026-03-17
27533,42352,5,"Exactly as described, will buy again.",2025-01-28
27534,23085,5,"Really happy with this purchase, great quality!",2025-11-16
27535,38302,4,Good value for money.,2025-01-08
27536,80089,5,"Nice product, fast delivery too.",2025-02-02
27537,98587,1,"Disappointed, expected better.",2025-01-15
27538,48741,4,"Exactly as described, will buy again.",2025-11-26
27539,64189,5,"Nice product, fast delivery too.",2026-09-04
27540,15673,3,"Average quality, does the job.",2026-09-13
27541,32561,5,"Nice product, fast delivery too.",2025-04-01
27542,40550,2,"Disappointed, expected better.",2025-08-31
27543,54853,5,"Loved it, fits perfectly.",2024-10-17
27544,46380,5,,2025-05-29
27545,18494,3,Decent product for the price.,2026-07-24
27546,55719,4,"Exactly as described, will buy again.",2026-02-08
27547,29170,4,Good value for money.,2024-12-18
27548,51164,4,"Nice product, fast delivery too.",2026-01-15
27549,22982,3,"It's okay, expected a bit better.",2026-03-08
27550,80395,2,Product did not match the description.,2025-09-22
27551,47907,5,"Loved it, fits perfectly.",2026-09-05
27552,57732,5,Good value for money.,2026-06-06
27553,67382,5,"Nice product, fast delivery too.",2026-09-13
27554,7133,5,"Loved it, fits perfectly.",2024-05-26
27555,58849,5,Good value for money.,2024-08-26
27556,99089,5,Good value for money.,2026-08-05
27557,45260,5,"Nice product, fast delivery too.",2026-08-14
27558,2498,5,"Loved it, fits perfectly.",2023-11-27
27559,17759,4,"Exactly as described, will buy again.",2025-07-20
27560,36724,4,"Really happy with this purchase, great quality!",2026-08-07
27561,80152,4,"Loved it, fits perfectly.",2025-08-06
27562,67448,4,"Exactly as described, will buy again.",2026-04-22
27563,61772,5,Good value for money.,2025-07-26
27564,31781,5,"Really happy with this purchase, great quality!",2026-02-07
27565,73044,5,"Really happy with this purchase, great quality!",2025-11-01
27566,62792,1,"Disappointed, expected better.",2026-05-24
27567,69528,3,Decent product for the price.,2024-11-21
27568,78691,3,"Average quality, does the job.",2026-03-30
27569,60648,4,"Really happy with this purchase, great quality!",2026-06-06
27570,36950,1,Not satisfied with the quality.,2026-09-04
