order_details_id,order_id,product_id,quantity,unit_price,total_price
82278,43342,41,2,893.22,1786.44
82279,43343,38,3,1293.67,3881.01
82280,43344,36,3,1240.53,3721.59
82281,43345,55,2,145.44,290.88
82282,43346,47,1,200.78,200.78
82283,43346,45,2,205.29,410.58
82284,43346,46,1,301.02,301.02
82285,43347,25,3,669.38,2008.14
82286,43348,12,3,2088.22,6264.66
82287,43349,9,1,3021.33,3021.33
82288,43349,2,1,2761.13,2761.13
82289,43350,23,1,375.75,375.75
82290,43350,31,2,676.56,1353.12
82291,43351,17,2,1287.64,2575.28
82292,43352,48,1,233.58,233.58
82293,43352,53,1,394.6,394.6
82294,43352,52,1,243.4,243.4
82295,43353,21,1,2743.56,2743.56
82296,43354,34,1,823.09,823.09
82297,43354,39,1,695.64,695.64
82298,43354,42,1,562.47,562.47
82299,43355,17,1,1287.64,1287.64
82300,43355,18,1,1916.95,1916.95
82301,43355,16,1,2419.78,2419.78
82302,43355,20,2,1115.56,2231.12
82303,43356,44,1,1087.25,1087.25
82304,43356,35,1,275.13,275.13
82305,43357,30,2,654.36,1308.72
82306,43357,26,1,776.2,776.2
82307,43357,25,2,669.38,1338.76
82308,43358,55,1,145.44,145.44
82309,43358,46,1,301.02,301.02
82310,43358,53,1,394.6,394.6
82311,43359,8,1,1985.38,1985.38
82312,43360,18,1,1916.95,1916.95
82313,43360,15,1,2972.8,2972.8
82314,43360,13,2,,4348.88
82315,43361,18,1,1916.95,1916.95
82316,43362,34,1,823.09,823.09
82317,43362,42,3,562.47,1687.41
82318,43363,34,1,,823.09
82319,43363,37,2,664.45,1328.9
82320,43363,43,1,434.65,434.65
82321,43363,38,2,1293.67,2587.34
82322,43364,39,1,695.64,695.64
82323,43364,35,1,,275.13
82324,43365,36,1,1240.53,1240.53
82325,43366,23,1,375.75,375.75
82326,43366,25,1,669.38,669.38
82327,43367,4,3,2270.49,6811.47
82328,43368,11,1,922.42,922.42
82329,43369,6,1,,1477.04
82330,43370,1,1,2489.4,2489.4
82331,43370,9,1,3021.33,3021.33
82332,43371,44,1,1087.25,1087.25
82333,43372,7,2,969.8,1939.6
82334,43373,22,2,844.84,1689.68
82335,43374,21,-1,2743.56,2743.56
82336,43375,34,1,823.09,823.09
82337,43375,36,1,1240.53,1240.53
82338,43376,24,2,716.49,1432.98
82339,43376,31,2,676.56,1353.12
82340,43376,26,1,776.2,776.2
82341,43376,33,1,988.73,988.73
82342,43377,3,1,782.44,782.44
82343,43378,2,1,2761.13,2761.13
82344,43379,51,1,389.69,389.69
82345,43380,42,1,562.47,562.47
82346,43381,55,1,145.44,145.44
82347,43381,54,1,386.2,386.2
82348,43381,48,1,233.58,233.58
82349,43382,33,1,988.73,988.73
82350,43382,28,1,804.47,804.47
82351,43382,25,1,669.38,669.38
82352,43382,31,1,676.56,676.56
82353,43383,7,2,969.8,1939.6
82354,43384,9,1,3021.33,3021.33
82355,43385,20,2,1115.56,2231.12
82356,43385,19,1,1488.07,1488.07
82357,43385,13,1,2174.44,2174.44
82358,43385,12,3,2088.22,6264.66
82359,43386,3,1,782.44,782.44
82360,43386,9,3,3021.33,9063.99
82361,43386,5,1,1477.93,1477.93
82362,43387,16,2,2419.78,4839.56
82363,43387,13,1,2174.44,2174.44
82364,43387,18,1,1916.95,1916.95
82365,43388,32,2,525.91,1051.82
82366,43388,33,3,988.73,2966.19
82367,43388,26,1,776.2,776.2
82368,43389,34,1,823.09,823.09
82369,43389,44,2,1087.25,2174.5
82370,43389,40,1,846.15,846.15
82371,43390,34,3,823.09,2469.27
82372,43390,42,0,,562.47
82373,43390,40,3,846.15,2538.45
82374,43391,24,2,716.49,1432.98
82375,43391,32,3,525.91,1577.73
82376,43391,31,1,676.56,676.56
82377,43391,33,3,988.73,2966.19
82378,43392,27,1,377.09,377.09
82379,43392,31,1,676.56,676.56
82380,43392,33,1,988.73,988.73
82381,43393,16,1,2419.78,2419.78
82382,43393,12,1,2088.22,2088.22
82383,43393,18,3,1916.95,5750.85
82384,43393,15,1,2972.8,2972.8
82385,43394,22,1,844.84,844.84
82386,43394,17,1,1287.64,1287.64
82387,43395,6,1,1477.04,1477.04
82388,43396,18,1,1916.95,1916.95
82389,43397,17,1,1287.64,1287.64
82390,43397,22,1,,844.84
82391,43398,4,1,2270.49,2270.49
82392,43399,46,1,301.02,301.02
82393,43400,14,1,1834.35,1834.35
82394,43400,22,1,844.84,844.84
82395,43401,54,3,386.2,1158.6
82396,43401,48,1,233.58,233.58
82397,43402,33,1,988.73,988.73
82398,43402,25,1,669.38,669.38
82399,43402,23,1,375.75,375.75
82400,43403,13,1,2174.44,2174.44
82401,43403,15,1,2972.8,2972.8
82402,43403,21,1,2743.56,2743.56
82403,43404,43,1,434.65,434.65
82404,43404,40,1,846.15,846.15
82405,43404,42,2,562.47,1124.94
82406,43404,39,1,695.64,695.64
82407,43405,54,1,386.2,386.2
82408,43406,37,1,664.45,664.45
82409,43406,42,1,562.47,562.47
82410,43406,40,1,846.15,846.15
82411,43407,49,1,361.35,361.35
82412,43408,54,1,386.2,386.2
82413,43409,12,1,2088.22,2088.22
82414,43410,45,2,205.29,410.58
82415,43410,52,2,243.4,486.8
82416,43410,53,1,394.6,394.6
82417,43411,11,3,922.42,2767.26
82418,43411,7,1,969.8,969.8
82419,43412,4,2,2270.49,4540.98
82420,43412,7,2,969.8,1939.6
82421,43412,3,1,782.44,782.44
82422,43412,11,1,922.42,922.42
82423,43413,48,3,233.58,700.74
82424,43413,46,1,301.02,301.02
82425,43413,49,2,361.35,722.7
82426,43413,55,1,145.44,145.44
82427,43414,5,1,1477.93,1477.93
82428,43414,6,1,1477.04,1477.04
82429,43415,19,1,1488.07,1488.07
82430,43415,20,1,1115.56,1115.56
82431,43415,12,1,2088.22,2088.22
82432,43416,48,1,233.58,233.58
82433,43417,40,1,846.15,846.15
82434,43417,34,1,823.09,823.09
82435,43418,36,1,1240.53,1240.53
82436,43419,54,1,386.2,386.2
82437,43420,32,3,525.91,1577.73
82438,43420,30,2,654.36,1308.72
82439,43421,37,2,664.45,1328.9
82440,43422,17,1,1287.64,1287.64
82441,43422,21,2,2743.56,5487.12
82442,43423,25,1,669.38,669.38
82443,43423,24,1,716.49,716.49
82444,43423,26,2,776.2,1552.4
82445,43423,23,1,375.75,375.75
82446,43424,3,1,782.44,782.44
82447,43425,33,1,988.73,988.73
82448,43426,16,1,2419.78,2419.78
82449,43427,41,3,893.22,2679.66
82450,43427,34,1,823.09,823.09
82451,43428,37,1,664.45,664.45
82452,43428,36,2,1240.53,2481.06
82453,43429,35,1,275.13,275.13
82454,43429,38,3,1293.67,3881.01
82455,43430,16,1,2419.78,2419.78
82456,43430,21,1,2743.56,2743.56
82457,43430,19,1,1488.07,1488.07
82458,43430,18,1,1916.95,1916.95
82459,43431,25,1,669.38,669.38
82460,43432,52,2,243.4,486.8
82461,43432,48,1,233.58,233.58
82462,43432,51,1,389.69,389.69
82463,43433,33,1,988.73,988.73
82464,43434,33,1,988.73,988.73
82465,43434,27,3,377.09,1131.27
82466,43435,25,1,669.38,669.38
82467,43435,33,1,988.73,988.73
82468,43435,27,1,377.09,377.09
82469,43436,13,1,2174.44,2174.44
82470,43437,14,1,1834.35,1834.35
82471,43437,22,1,844.84,844.84
82472,43438,1,1,2489.4,2489.4
82473,43438,8,1,1985.38,1985.38
82474,43438,11,1,922.42,922.42
82475,43439,8,1,1985.38,1985.38
82476,43440,16,3,2419.78,7259.34
82477,43441,1,2,2489.4,4978.8
82478,43442,39,3,695.64,2086.92
82479,43443,16,1,2419.78,2419.78
82480,43443,15,1,2972.8,2972.8
82481,43444,47,1,200.78,200.78
82482,43444,55,1,145.44,145.44
82483,43444,48,1,233.58,233.58
82484,43445,40,1,846.15,846.15
82485,43445,36,1,1240.53,1240.53
82486,43446,45,1,205.29,205.29
82487,43446,50,1,264.09,264.09
82488,43447,31,2,676.56,1353.12
82489,43447,30,2,654.36,1308.72
82490,43448,1,1,2489.4,2489.4
82491,43449,50,1,264.09,264.09
82492,43449,51,2,389.69,779.38
82493,43449,48,1,233.58,233.58
82494,43449,52,2,243.4,486.8
82495,43450,7,1,969.8,969.8
82496,43450,5,1,1477.93,1477.93
82497,43451,16,1,2419.78,2419.78
82498,43451,18,2,1916.95,3833.9
82499,43451,21,1,2743.56,2743.56
82500,43452,51,1,389.69,389.69
82501,43453,3,3,782.44,2347.32
82502,43454,43,1,434.65,434.65
82503,43454,38,1,1293.67,1293.67
82504,43455,44,2,1087.25,2174.5
82505,43456,20,1,1115.56,1115.56
82506,43457,27,1,377.09,377.09
82507,43458,5,1,1477.93,1477.93
82508,43459,29,1,654.38,654.38
82509,43459,28,2,804.47,1608.94
82510,43459,26,1,776.2,776.2
82511,43460,13,1,2174.44,2174.44
82512,43460,22,1,844.84,844.84
82513,43460,19,1,1488.07,1488.07
82514,43461,35,1,275.13,275.13
82515,43461,34,1,823.09,823.09
82516,43462,35,1,275.13,275.13
82517,43462,34,2,823.09,1646.18
82518,43462,40,3,846.15,2538.45
82519,43463,34,1,823.09,823.09
82520,43463,39,1,695.64,695.64
82521,43463,38,3,1293.67,3881.01
82522,43463,42,1,562.47,562.47
82523,43464,29,1,654.38,654.38
82524,43465,35,1,275.13,275.13
82525,43465,38,1,1293.67,1293.67
82526,43465,39,1,695.64,695.64
82527,43466,19,1,1488.07,1488.07
82528,43467,55,2,145.44,290.88
82529,43467,51,1,389.69,389.69
82530,43467,52,1,243.4,243.4
82531,43467,48,2,233.58,467.16
82532,43468,21,1,2743.56,2743.56
82533,43468,14,1,1834.35,1834.35
82534,43468,12,2,2088.22,4176.44
82535,43469,26,1,776.2,776.2
82536,43469,29,1,654.38,654.38
82537,43470,38,1,1293.67,1293.67
82538,43470,41,1,893.22,893.22
82539,43471,6,1,1477.04,1477.04
82540,43471,1,2,2489.4,4978.8
82541,43472,48,1,233.58,233.58
82542,43473,12,1,2088.22,2088.22
82543,43473,19,1,1488.07,1488.07
82544,43473,22,1,844.84,844.84
82545,43473,18,1,1916.95,1916.95
82546,43474,52,1,243.4,243.4
82547,43474,46,2,301.02,602.04
82548,43475,20,1,1115.56,1115.56
82549,43475,12,3,,6264.66
82550,43476,6,3,1477.04,4431.12
82551,43476,8,1,1985.38,1985.38
82552,43476,5,1,1477.93,1477.93
82553,43477,3,1,782.44,782.44
82554,43477,1,1,2489.4,2489.4
82555,43478,8,1,1985.38,1985.38
82556,43479,21,1,2743.56,2743.56
82557,43480,50,1,264.09,264.09
82558,43480,55,3,145.44,436.32
82559,43481,38,1,1293.67,1293.67
82560,43482,52,2,243.4,486.8
82561,43483,4,1,2270.49,2270.49
82562,43484,55,1,145.44,145.44
82563,43484,46,1,301.02,301.02
82564,43485,6,3,1477.04,4431.12
82565,43485,11,1,922.42,922.42
82566,43486,46,1,301.02,301.02
82567,43487,55,3,145.44,436.32
82568,43487,49,1,361.35,361.35
82569,43488,38,1,1293.67,1293.67
82570,43488,39,1,,695.64
82571,43489,3,1,782.44,782.44
82572,43489,1,1,2489.4,2489.4
82573,43490,6,2,1477.04,2954.08
82574,43490,9,1,3021.33,3021.33
82575,43490,5,2,1477.93,2955.86
82576,43491,5,3,1477.93,4433.79
82577,43491,6,3,1477.04,4431.12
82578,43491,3,3,782.44,2347.32
82579,43492,42,1,562.47,562.47
82580,43493,17,1,1287.64,1287.64
82581,43493,15,2,2972.8,5945.6
82582,43494,21,1,2743.56,2743.56
82583,43495,25,3,669.38,2008.14
82584,43495,26,1,776.2,776.2
82585,43496,37,1,664.45,664.45
82586,43496,35,2,275.13,550.26
82587,43496,44,1,,1087.25
82588,43497,20,2,1115.56,2231.12
82589,43498,21,2,2743.56,5487.12
82590,43498,13,1,2174.44,2174.44
82591,43498,20,1,1115.56,1115.56
82592,43498,17,1,1287.64,1287.64
82593,43499,32,1,525.91,525.91
82594,43499,24,1,716.49,716.49
82595,43499,25,1,669.38,669.38
82596,43500,8,-1,1985.38,1985.38
82597,43501,45,1,205.29,205.29
82598,43502,52,1,243.4,243.4
82599,43502,48,1,233.58,233.58
82600,43503,44,2,1087.25,2174.5
82601,43504,21,1,2743.56,2743.56
82602,43505,30,2,654.36,1308.72
82603,43506,46,1,301.02,301.02
82604,43507,21,1,2743.56,2743.56
82605,43507,13,1,2174.44,2174.44
82606,43508,4,3,2270.49,6811.47
82607,43508,5,1,1477.93,1477.93
82608,43508,6,1,1477.04,1477.04
82609,43509,42,2,562.47,1124.94
82610,43510,41,1,893.22,893.22
82611,43511,33,0,,988.73
82612,43511,27,1,377.09,377.09
82613,43511,32,1,525.91,525.91
82614,43512,34,1,823.09,823.09
82615,43512,37,1,664.45,664.45
82616,43512,40,1,846.15,846.15
82617,43513,49,1,361.35,361.35
82618,43513,55,1,145.44,145.44
82619,43513,47,1,200.78,200.78
82620,43514,3,1,782.44,782.44
82621,43514,4,1,2270.49,2270.49
82622,43515,51,1,389.69,389.69
82623,43515,50,1,264.09,264.09
82624,43516,47,2,200.78,401.56
82625,43516,48,1,233.58,233.58
82626,43517,44,1,1087.25,1087.25
82627,43517,41,1,893.22,893.22
82628,43518,14,2,1834.35,3668.7
82629,43519,2,2,2761.13,5522.26
82630,43519,6,2,1477.04,2954.08
82631,43520,4,1,2270.49,2270.49
82632,43520,9,1,3021.33,3021.33
82633,43520,7,1,969.8,969.8
82634,43521,8,3,1985.38,5956.14
82635,43521,4,1,2270.49,2270.49
82636,43521,3,1,782.44,782.44
82637,43522,27,1,377.09,377.09
82638,43523,38,2,1293.67,2587.34
82639,43524,28,1,804.47,804.47
82640,43525,15,1,2972.8,2972.8
82641,43526,19,1,1488.07,1488.07
82642,43526,12,2,2088.22,4176.44
82643,43526,18,3,1916.95,5750.85
82644,43526,20,3,1115.56,3346.68
82645,43527,49,2,361.35,722.7
82646,43527,47,1,200.78,200.78
82647,43528,25,3,669.38,2008.14
82648,43529,26,1,776.2,776.2
82649,43529,32,2,525.91,1051.82
82650,43529,31,1,676.56,676.56
82651,43530,10,1,893.75,893.75
82652,43530,7,2,969.8,1939.6
82653,43530,9,1,3021.33,3021.33
82654,43531,26,1,776.2,776.2
82655,43531,32,1,525.91,525.91
82656,43532,3,3,782.44,2347.32
82657,43532,7,1,969.8,969.8
82658,43532,1,1,2489.4,2489.4
82659,43532,6,3,1477.04,4431.12
82660,43533,4,1,2270.49,2270.49
82661,43533,1,1,2489.4,2489.4
82662,43534,15,1,2972.8,2972.8
82663,43534,17,1,1287.64,1287.64
82664,43534,20,1,1115.56,1115.56
82665,43535,22,1,844.84,844.84
82666,43536,7,1,969.8,969.8
82667,43537,19,1,1488.07,1488.07
82668,43538,14,2,1834.35,3668.7
82669,43538,20,2,1115.56,2231.12
82670,43538,17,2,1287.64,2575.28
82671,43539,54,1,386.2,386.2
82672,43540,54,1,386.2,386.2
82673,43541,26,2,776.2,1552.4
82674,43541,25,1,669.38,669.38
82675,43542,21,2,2743.56,5487.12
82676,43543,14,1,1834.35,1834.35
82677,43544,44,1,1087.25,1087.25
82678,43545,53,1,394.6,394.6
82679,43545,51,3,389.69,1169.07
82680,43546,29,3,654.38,1963.14
82681,43547,50,2,264.09,528.18
82682,43547,49,1,361.35,361.35
82683,43548,21,2,2743.56,5487.12
82684,43549,7,1,969.8,969.8
82685,43550,49,2,361.35,722.7
82686,43551,54,1,386.2,386.2
82687,43551,48,3,233.58,700.74
82688,43551,55,1,145.44,145.44
82689,43552,38,3,1293.67,3881.01
82690,43552,44,1,1087.25,1087.25
82691,43552,39,3,695.64,2086.92
82692,43553,24,2,716.49,1432.98
82693,43553,30,1,654.36,654.36
82694,43554,13,1,2174.44,2174.44
82695,43555,30,3,654.36,1963.08
82696,43555,33,2,988.73,1977.46
82697,43556,47,1,200.78,200.78
82698,43557,27,1,377.09,377.09
82699,43557,26,1,776.2,776.2
82700,43558,32,1,525.91,525.91
82701,43559,50,2,264.09,528.18
82702,43559,52,3,243.4,730.2
82703,43560,44,1,1087.25,1087.25
82704,43561,8,2,1985.38,3970.76
82705,43562,39,3,695.64,2086.92
82706,43562,34,1,,823.09
82707,43562,37,3,664.45,1993.35
82708,43563,43,1,434.65,434.65
82709,43564,46,1,301.02,301.02
82710,43565,40,1,846.15,846.15
82711,43565,43,1,434.65,434.65
82712,43566,39,3,695.64,2086.92
82713,43567,41,1,893.22,893.22
82714,43568,48,1,233.58,233.58
82715,43569,43,1,,434.65
82716,43569,40,1,846.15,846.15
82717,43569,38,1,1293.67,1293.67
82718,43570,37,2,664.45,1328.9
82719,43570,38,1,1293.67,1293.67
82720,43571,5,2,1477.93,2955.86
82721,43571,1,1,2489.4,2489.4
82722,43572,52,1,243.4,243.4
82723,43572,47,1,200.78,200.78
82724,43573,55,1,145.44,145.44
82725,43573,45,1,205.29,205.29
82726,43574,52,1,243.4,243.4
82727,43574,53,2,394.6,789.2
82728,43575,48,1,233.58,233.58
82729,43576,23,1,375.75,375.75
82730,43577,45,3,205.29,615.87
82731,43578,38,2,1293.67,2587.34
82732,43578,44,1,1087.25,1087.25
82733,43579,1,3,2489.4,7468.2
82734,43580,19,1,1488.07,1488.07
82735,43580,21,1,2743.56,2743.56
82736,43581,46,1,301.02,301.02
82737,43582,42,2,562.47,1124.94
82738,43583,4,1,2270.49,2270.49
82739,43583,2,3,2761.13,8283.39
82740,43584,44,1,1087.25,1087.25
82741,43584,39,3,695.64,2086.92
82742,43585,18,1,1916.95,1916.95
82743,43585,21,1,2743.56,2743.56
82744,43585,14,1,1834.35,1834.35
82745,43586,51,2,389.69,779.38
82746,43586,52,1,243.4,243.4
82747,43587,41,3,893.22,2679.66
82748,43587,34,1,823.09,823.09
82749,43587,36,1,1240.53,1240.53
82750,43588,55,1,145.44,145.44
82751,43588,52,1,243.4,243.4
82752,43589,45,1,205.29,205.29
82753,43589,55,1,145.44,145.44
82754,43590,1,2,2489.4,4978.8
82755,43591,26,1,776.2,776.2
82756,43592,33,1,988.73,988.73
82757,43593,42,2,562.47,1124.94
82758,43594,20,1,1115.56,1115.56
82759,43595,50,1,264.09,264.09
82760,43595,47,1,200.78,200.78
82761,43595,45,1,205.29,205.29
82762,43596,9,1,3021.33,3021.33
82763,43597,49,1,361.35,361.35
82764,43597,47,1,200.78,200.78
82765,43598,52,1,243.4,243.4
82766,43599,20,1,1115.56,1115.56
82767,43600,31,3,676.56,2029.68
82768,43600,28,2,804.47,1608.94
82769,43600,33,2,988.73,1977.46
82770,43600,27,1,377.09,377.09
82771,43601,39,1,695.64,695.64
82772,43602,26,3,776.2,2328.6
82773,43603,49,2,361.35,722.7
82774,43604,14,1,1834.35,1834.35
82775,43605,45,2,205.29,410.58
82776,43605,54,2,386.2,772.4
82777,43605,53,1,394.6,394.6
82778,43606,54,1,386.2,386.2
82779,43606,47,1,200.78,200.78
82780,43606,51,1,389.69,389.69
82781,43606,48,1,233.58,233.58
82782,43607,16,1,2419.78,2419.78
82783,43607,22,1,844.84,844.84
82784,43607,15,1,2972.8,2972.8
82785,43608,25,1,669.38,669.38
82786,43608,23,2,375.75,751.5
82787,43609,24,1,716.49,716.49
82788,43610,38,2,1293.67,2587.34
82789,43610,39,1,695.64,695.64
82790,43610,42,1,562.47,562.47
82791,43610,37,1,664.45,664.45
82792,43611,22,2,,1689.68
82793,43612,12,3,2088.22,6264.66
82794,43612,21,1,2743.56,2743.56
82795,43612,13,2,2174.44,4348.88
82796,43613,20,1,1115.56,1115.56
82797,43613,22,2,844.84,1689.68
82798,43614,49,1,361.35,361.35
82799,43615,9,1,3021.33,3021.33
82800,43615,10,1,893.75,893.75
82801,43616,33,2,,1977.46
82802,43616,28,1,804.47,804.47
82803,43617,27,1,377.09,377.09
82804,43618,3,1,782.44,782.44
82805,43618,8,1,,1985.38
82806,43618,9,1,3021.33,3021.33
82807,43618,2,2,2761.13,5522.26
82808,43619,49,1,361.35,361.35
82809,43619,54,2,386.2,772.4
82810,43619,52,1,243.4,243.4
82811,43620,43,2,434.65,869.3
82812,43620,37,3,664.45,1993.35
82813,43620,42,1,562.47,562.47
82814,43620,44,2,1087.25,2174.5
82815,43621,29,1,654.38,654.38
82816,43622,22,1,844.84,844.84
82817,43622,19,1,1488.07,1488.07
82818,43622,20,1,1115.56,1115.56
82819,43623,23,3,375.75,1127.25
82820,43623,29,1,654.38,654.38
82821,43623,31,1,676.56,676.56
82822,43624,37,1,664.45,664.45
82823,43624,40,2,846.15,1692.3
82824,43624,42,1,562.47,562.47
82825,43624,38,2,1293.67,2587.34
82826,43625,28,2,804.47,1608.94
82827,43625,29,1,654.38,654.38
82828,43625,26,1,776.2,776.2
82829,43625,30,1,654.36,654.36
82830,43626,6,1,1477.04,1477.04
82831,43627,45,2,,410.58
82832,43627,46,2,301.02,602.04
82833,43627,55,3,145.44,436.32
82834,43628,28,1,804.47,804.47
82835,43628,26,1,776.2,776.2
82836,43628,29,1,654.38,654.38
82837,43628,32,2,525.91,1051.82
82838,43629,22,1,844.84,844.84
82839,43629,14,1,1834.35,1834.35
82840,43629,15,3,2972.8,8918.4
82841,43629,21,1,2743.56,2743.56
82842,43630,47,2,200.78,401.56
82843,43631,38,1,1293.67,1293.67
82844,43631,34,1,823.09,823.09
82845,43632,11,2,922.42,1844.84
82846,43632,7,1,969.8,969.8
82847,43633,4,2,2270.49,4540.98
82848,43633,10,1,893.75,893.75
82849,43633,8,2,1985.38,3970.76
82850,43634,9,1,3021.33,3021.33
82851,43635,15,1,2972.8,2972.8
82852,43636,18,1,1916.95,1916.95
82853,43636,19,1,1488.07,1488.07
82854,43637,36,1,1240.53,1240.53
82855,43638,31,1,676.56,676.56
82856,43638,33,1,988.73,988.73
82857,43638,32,1,525.91,525.91
82858,43639,28,2,804.47,1608.94
82859,43640,2,1,2761.13,2761.13
82860,43640,5,1,1477.93,1477.93
82861,43641,40,1,846.15,846.15
82862,43641,37,2,664.45,1328.9
82863,43641,36,2,1240.53,2481.06
82864,43641,44,1,1087.25,1087.25
82865,43642,49,1,361.35,361.35
82866,43642,54,1,386.2,386.2
82867,43642,55,3,,436.32
82868,43643,2,2,2761.13,5522.26
82869,43644,25,1,669.38,669.38
82870,43644,33,2,988.73,1977.46
82871,43644,23,1,375.75,375.75
82872,43645,10,1,893.75,893.75
82873,43646,4,1,2270.49,2270.49
82874,43646,11,1,922.42,922.42
82875,43647,5,1,1477.93,1477.93
82876,43648,49,2,361.35,722.7
82877,43649,36,1,1240.53,1240.53
82878,43649,39,3,695.64,2086.92
82879,43649,34,1,823.09,823.09
82880,43650,35,3,275.13,825.39
82881,43651,33,1,988.73,988.73
82882,43651,28,1,804.47,804.47
82883,43652,50,1,264.09,264.09
82884,43652,45,1,205.29,205.29
82885,43652,52,1,243.4,243.4
82886,43653,34,1,823.09,823.09
82887,43653,42,2,562.47,1124.94
82888,43654,30,1,654.36,654.36
82889,43655,50,1,264.09,264.09
82890,43656,25,1,669.38,669.38
82891,43656,27,3,377.09,1131.27
82892,43657,44,1,1087.25,1087.25
82893,43658,31,2,676.56,1353.12
82894,43659,22,1,844.84,844.84
82895,43659,15,1,2972.8,2972.8
82896,43660,43,1,434.65,434.65
82897,43661,7,1,969.8,969.8
82898,43662,24,2,716.49,1432.98
82899,43662,23,1,375.75,375.75
82900,43663,49,2,361.35,722.7
82901,43664,25,1,669.38,669.38
82902,43665,15,1,2972.8,2972.8
82903,43665,19,1,1488.07,1488.07
82904,43665,13,3,2174.44,6523.32
82905,43665,14,1,1834.35,1834.35
82906,43666,5,2,1477.93,2955.86
82907,43666,7,1,969.8,969.8
82908,43667,52,2,243.4,486.8
82909,43667,46,1,301.02,301.02
82910,43667,55,2,145.44,290.88
82911,43668,28,1,804.47,804.47
82912,43669,12,2,2088.22,4176.44
82913,43670,41,1,893.22,893.22
82914,43670,38,1,1293.67,1293.67
82915,43671,46,2,301.02,602.04
82916,43671,52,1,,243.4
82917,43672,3,1,782.44,782.44
82918,43673,28,2,804.47,1608.94
82919,43673,33,1,988.73,988.73
82920,43673,25,1,669.38,669.38
82921,43673,29,1,654.38,654.38
82922,43674,36,1,1240.53,1240.53
82923,43675,46,2,301.02,602.04
82924,43676,46,1,301.02,301.02
82925,43676,53,1,394.6,394.6
82926,43676,54,-1,386.2,772.4
82927,43677,37,1,664.45,664.45
82928,43677,38,1,1293.67,1293.67
82929,43678,16,1,2419.78,2419.78
82930,43678,22,2,844.84,1689.68
82931,43679,19,3,1488.07,4464.21
82932,43680,13,1,2174.44,2174.44
82933,43681,29,1,654.38,654.38
82934,43682,43,1,434.65,434.65
82935,43682,42,2,562.47,1124.94
82936,43683,9,1,3021.33,3021.33
82937,43683,8,1,1985.38,1985.38
82938,43683,4,1,2270.49,2270.49
82939,43683,3,1,782.44,782.44
82940,43684,10,1,893.75,893.75
82941,43684,2,3,2761.13,8283.39
82942,43684,1,1,2489.4,2489.4
82943,43684,6,3,1477.04,4431.12
82944,43685,30,1,654.36,654.36
82945,43686,21,2,2743.56,5487.12
82946,43686,22,1,844.84,844.84
82947,43687,36,1,1240.53,1240.53
82948,43687,44,1,1087.25,1087.25
82949,43688,40,2,846.15,1692.3
82950,43688,39,1,695.64,695.64
82951,43688,37,1,664.45,664.45
82952,43689,9,2,3021.33,6042.66
82953,43690,38,1,1293.67,1293.67
82954,43690,41,2,893.22,1786.44
82955,43690,36,1,1240.53,1240.53
82956,43691,20,1,1115.56,1115.56
82957,43691,19,1,1488.07,1488.07
82958,43692,4,3,2270.49,6811.47
82959,43692,9,1,3021.33,3021.33
82960,43692,10,1,893.75,893.75
82961,43693,18,1,1916.95,1916.95
82962,43694,27,1,377.09,377.09
82963,43694,33,3,988.73,2966.19
82964,43694,28,2,804.47,1608.94
82965,43694,25,1,669.38,669.38
82966,43695,18,1,1916.95,1916.95
82967,43696,51,1,389.69,389.69
82968,43697,32,1,525.91,525.91
82969,43697,25,1,669.38,669.38
82970,43698,24,2,716.49,1432.98
82971,43699,31,1,676.56,676.56
82972,43700,51,1,389.69,389.69
82973,43701,29,1,654.38,654.38
82974,43702,53,1,394.6,394.6
82975,43702,49,1,361.35,361.35
82976,43703,27,1,377.09,377.09
82977,43703,25,1,669.38,669.38
82978,43703,23,1,375.75,375.75
82979,43703,28,1,804.47,804.47
82980,43704,17,1,1287.64,1287.64
82981,43704,13,1,2174.44,2174.44
82982,43704,12,2,2088.22,4176.44
82983,43704,15,1,2972.8,2972.8
82984,43705,19,2,1488.07,2976.14
82985,43706,55,1,145.44,145.44
82986,43706,45,1,205.29,205.29
82987,43706,48,1,233.58,233.58
82988,43707,1,1,2489.4,2489.4
82989,43708,27,3,377.09,1131.27
82990,43708,23,1,375.75,375.75
82991,43709,36,3,1240.53,3721.59
82992,43710,22,1,844.84,844.84
82993,43710,18,3,1916.95,5750.85
82994,43711,15,1,2972.8,2972.8
82995,43712,25,1,669.38,669.38
82996,43712,28,2,804.47,1608.94
82997,43712,24,1,716.49,716.49
82998,43713,17,3,1287.64,3862.92
82999,43713,15,1,2972.8,2972.8
83000,43714,20,1,1115.56,1115.56
83001,43714,19,1,1488.07,1488.07
83002,43715,27,1,377.09,377.09
83003,43716,43,1,434.65,434.65
83004,43716,42,1,562.47,562.47
83005,43716,44,1,1087.25,1087.25
83006,43717,34,1,823.09,823.09
83007,43717,41,1,893.22,893.22
83008,43717,42,1,562.47,562.47
83009,43718,17,1,1287.64,1287.64
83010,43719,31,1,676.56,676.56
83011,43719,29,1,654.38,654.38
83012,43720,32,1,525.91,525.91
83013,43721,4,1,2270.49,2270.49
83014,43721,11,3,922.42,2767.26
83015,43722,1,2,2489.4,4978.8
83016,43722,2,3,2761.13,8283.39
83017,43723,45,1,205.29,205.29
83018,43724,10,1,893.75,893.75
83019,43724,6,1,1477.04,1477.04
83020,43724,5,1,1477.93,1477.93
