return_id,order_details_id,return_reason,return_amount,return_status,return_date
9889,90485,Changed mind,1689.68,Approved,2026-03-27
9890,90487,Fabric quality poor,9063.99,Approved,2026-05-02
9891,90521,Product damaged,846.15,Approved,2025-06-21
9892,90522,Product damaged,823.09,Approved,2025-06-25
9893,90536,Uncomfortable fit,1916.95,Approved,2026-01-10
9894,90537,Wrong size,1115.56,Approved,2026-01-17
9895,90562,Changed mind,1844.84,Approved,2026-09-07
9896,90567,Changed mind,716.49,Pending,2026-09-01
9897,90580,Changed mind,846.15,Approved,2026-08-12
9898,90583,Product damaged,722.7,Approved,2026-04-08
9899,90598,Color mismatch,1834.35,Approved,2026-06-14
9900,90599,Sole damage,5750.85,Approved,2026-06-19
9901,90601,Not as described,375.75,Approved,2026-06-16
9902,90614,ALLERGIC REACTION,1687.41,Approved,2026-08-09
9903,90627,Product damaged,1293.67,Approved,2026-09-01
9904,90633,Changed mind,3833.9,Approved,2026-08-22
9905,90642,Shade mismatch,846.15,Approved,2026-09-07
9906,90655,Size too small,3970.76,Approved,2026-01-02
9907,90662,Changed mind,823.09,Approved,2025-07-12
9908,90666,Color mismatch,2681.25,Approved,2025-10-11
9909,90703,Color mismatch,2088.22,Approved,2025-08-28
9910,90707,Product damaged,2086.92,Approved,2025-11-01
9911,90711,Changed mind,664.45,Approved,2025-11-05
9912,90745,Changed mind,716.49,Approved,2025-04-03
9913,90783,Wrong size,4176.44,Approved,2026-07-10
9914,90809,Product damaged,386.2,Approved,2024-08-29
9915,90821,Changed mind,3021.33,Approved,2024-09-28
9916,90824,Size too small,2489.4,Rejected,2026-08-19
9917,90828,Product damaged,2481.06,Pending,2024-03-31
9918,90832,Size too large,1477.93,Approved,2024-04-08
9919,90839,Wrong size,1834.35,Approved,2024-08-15
9920,90859,Uncomfortable fit,2575.28,Approved,2025-04-28
9921,90867,Color mismatch,2761.13,Approved,2025-11-04
9922,90870,Color mismatch,2088.22,Approved,2025-11-24
9923,90874,Color mismatch,1985.38,Rejected,2026-01-04
9924,90885,Size too small,1477.04,Approved,2026-03-11
9925,90905,Color mismatch,2419.78,Approved,2025-07-09
9926,90938,Product damaged,823.09,Approved,2026-04-11
9927,90946,Changed mind,275.13,Rejected,2026-06-25
9928,90947,Allergic reaction,1646.18,Approved,2026-07-05
9929,90958,Changed mind,869.3,Approved,2026-09-07
9930,90959,Changed mind,2587.34,Pending,2026-09-09
9931,90980,Changed mind,1391.28,Rejected,2025-01-29
9932,90981,Product damaged,823.09,Pending,2025-02-03
9933,90984,Changed mind,2489.4,Rejected,2025-03-13
9934,90995,Not as described,716.49,Pending,2025-08-18
9935,91005,Wrong size,2972.8,Approved,2025-12-04
9936,91015,Size too small,3970.76,Approved,2026-02-06
9937,91019,Allergic reaction,893.22,Approved,2026-07-06
9938,91030,Size too small,782.44,Approved,2026-08-21
9939,91031,Changed mind,2088.22,Approved,2026-08-16
9940,91058,Size too large,893.75,Approved,30 Aug 2025
9941,91073,Changed mind,1844.84,Approved,2026-01-20
9942,91086,Not as described,654.36,Approved,2026-08-16
9943,91093,Color mismatch,3021.33,Approved,2026-04-12
9944,91095,Product damaged,275.13,Approved,2026-06-23
9945,91102,Size too small,969.8,Approved,2026-08-31
9946,91109,Size too small,4433.79,Rejected,2024-02-09
9947,91113,Shade mismatch,1391.28,Approved,2024-10-24
9948,91115,Size too small,2954.08,Approved,2024-12-04
9949,91116,Size too large,2761.13,Approved,2024-12-06
9950,91121,Wrong size,1834.35,Approved,2026-08-07
9951,91137,Changed mind,1240.53,Approved,2026-08-19
9952,91140,Changed mind,969.8,Approved,2026-08-31
9953,91142,Fabric quality poor,1477.04,Approved,2026-08-25
9954,91150,Size issue,988.73,Approved,2026-09-13
9955,91159,Allergic reaction,1240.53,Approved,2026-03-14
9956,91162,Sole damage,1488.07,Rejected,2026-03-13
9957,91165,Size too large,893.75,Rejected,2026-08-26
9958,91179,Color mismatch,2761.13,Approved,2026-08-24
9959,91202,Changed mind,804.47,Rejected,2026-09-02
9960,91228,Size issue,375.75,Rejected,2026-06-15
9961,91232,Size too small,893.75,Rejected,2024-06-04
9962,91240,Changed mind,3833.9,Approved,2024-10-15
9963,91242,Changed mind,776.2,Pending,2025-10-20
9964,91248,Product damaged,664.45,Approved,02-07-2026
9965,91256,Allergic reaction,1786.44,Approved,2026-08-26
9966,91269,Size too small,969.8,Pending,2026-04-30
9967,91286,Wrong size,1488.07,Pending,2025-11-08
9968,91297,Fabric quality poor,3021.33,Approved,2026-02-17
9969,91327,Changed mind,1169.07,Approved,2026-07-10
9970,91329,Product damaged,869.3,Pending,2026-08-13
9971,91339,Product damaged,602.04,Approved,2026-03-19
9972,91356,Size too small,9063.99,Approved,2026-06-15
9973,91360,Not as described,654.36,Approved,2026-07-04
9974,91364,Changed mind,1985.38,Rejected,2025-01-16
9975,91374,Product damaged,233.58,Approved,2026-01-15
9976,91385,Wrong size,2976.14,Pending,2026-01-13
9977,91389,Changed mind,1328.9,Pending,2026-04-16
9978,91409,Color mismatch,1477.93,Pending,2026-07-10
9979,91414,Color mismatch,782.44,Pending,2024-09-03
9980,91422,Shade mismatch,893.22,Approved,2025-05-12
9981,91432,Changed mind,4348.88,Approved,2026-01-12
9982,91434,Size issue,654.38,Approved,2026-01-28
9983,91437,Color mismatch,2270.49,Pending,2026-02-01
9984,91449,Not as described,654.38,Approved,2024-06-27
9985,91458,Uncomfortable fit,2231.12,Approved,2025-10-30
9986,91464,Wrong size,1115.56,Approved,2025-12-13
9987,91465,Size too small,3021.33,Pending,2026-01-10
9988,91477,Fabric quality poor,1844.84,Pending,2025-04-17
9989,91501,Wrong size,2174.44,Approved,2024-07-05
9990,91503,Color mismatch,4978.8,Approved,2026-08-08
9991,91508,Sole damage,2743.56,Approved,2024-03-15
9992,91510,Changed mind,525.91,Approved,2024-03-19
9993,91513,Allergic reaction,1391.28,Pending,2024-04-20
9994,91524,Size too large,3021.33,Approved,2024-06-25
9995,91534,Sole damage,1916.95,Pending,2024-08-19
9996,91535,Fabric quality poor,1985.38,Approved,2024-08-31
9997,91542,Changed mind,2743.56,Approved,2024-11-20
9998,91546,Shade mismatch,434.65,Approved,2024-12-13
9999,91557,Sole damage,5487.12,Approved,2025-03-19
10000,91576,Size too large,2270.49,Approved,2023-12-14
10001,91580,Color mismatch,1477.93,Approved,2024-10-09
10002,91623,Color mismatch,4464.21,Approved,2025-10-20
10003,91648,Changed mind,1477.04,Approved,2023-03-20
10004,91668,Size too small,922.42,Pending,2025-07-04
10005,91679,Uncomfortable fit,2419.78,Approved,2026-09-02
10006,91681,Changed mind,1477.93,Pending,2026-04-21
10007,91682,product damaged,1087.25,Approved,2026-06-10
10008,91685,Fabric quality poor,3021.33,Approved,2026-06-28
10009,91687,Size too small,782.44,Rejected,2026-06-30
10010,91688,Size too small,2489.4,Approved,2026-06-21
10011,91702,Shade mismatch,846.15,Pending,2026-08-23
10012,91703,changed mind,654.36,Approved,2026-08-24
10013,91704,Allergic reaction,3881.01,Approved,2026-09-03
10014,91737,Fabric quality poor,922.42,Pending,2026-03-31
10015,91745,Size too large,2270.49,Approved,2026-06-17
10016,91756,Wrong size,5945.6,Approved,2026-09-11
10017,91760,Size too small,2270.49,Approved,2026-09-09
10018,91761,Size too small,3970.76,Approved,2026-09-10
10019,91779,Uncomfortable fit,5945.6,Approved,2026-01-08
10020,91791,Size too small,3021.33,Approved,2026-01-12
10021,91794,Color mismatch,1477.93,Approved,2024-08-17
10022,91795,Size too large,2489.4,Approved,2025-02-11
10023,91802,Changed mind,1240.53,Approved,2026-06-29
10024,91822,Size too small,2270.49,Approved,2023-11-02
10025,91836,Wrong size,2575.28,Approved,2026-09-06
10026,91847,changed mind,6042.66,Approved,2026-09-12
10027,91848,Changed mind,1477.04,Pending,2026-09-12
10028,91880,Color mismatch,2088.22,Approved,2024-11-06
10029,91882,Wrong size,1834.35,Approved,2024-11-09
10030,91886,Size too large,893.75,Rejected,2025-10-16
10031,91901,Changed mind,434.65,Approved,2025-04-17
10032,91926,Product damaged,1692.3,Approved,2025-03-21
10033,91927,Uncomfortable fit,844.84,Rejected,2025-04-02
10034,91928,changed mind,676.56,Pending,2025-04-01
10035,91931,Sole damage,2088.22,Approved,2025-04-13
10036,91995,Changed mind,2419.78,Approved,2026-09-07
10037,91996,Changed mind,844.84,Approved,2026-09-02
10038,92004,Changed mind,3021.33,Pending,2026-09-12
10039,92006,Size too large,1985.38,Approved,2026-09-03
10040,92007,Changed mind,922.42,Approved,2026-09-05
10041,92056,Color mismatch,2743.56,Approved,2026-08-21
10042,92062,Sole damage,6264.66,Approved,2026-08-22
10043,92066,Changed mind,3833.9,Pending,2026-08-31
10044,92074,Sole damage,4839.56,Approved,2026-09-06
10045,92083,Allergic reaction,3721.59,Rejected,2024-02-02
10046,92085,Changed mind,1787.5,Approved,2024-03-24
10047,92098,Sole damage,2972.8,Approved,2024-10-03
10048,92111,Size too small,4433.79,Approved,2025-10-13
10049,92128,Fabric quality poor,1564.88,Pending,2025-08-28
10050,92132,Changed mind,1916.95,Approved,2025-11-09
10051,92145,Uncomfortable fit,1287.64,Approved,2025-12-15
10052,92146,Fabric quality poor,2270.49,Approved,2026-01-07
10053,92152,Shade mismatch,1293.67,Approved,2026-07-14
10054,92153,Shade mismatch,2481.06,Approved,2026-07-09
10055,92157,Changed mind,233.58,Approved,2026-07-26
10056,92174,Color mismatch,1115.56,Approved,2026-06-27
10057,92183,Size issue,1552.4,Approved,2025-09-06
10058,92200,Sole damage,6264.66,Approved,2026-03-22
10059,92201,Wrong size,3346.68,Approved,2026-03-19
10060,92203,Wrong size,2419.78,Approved,2026-03-25
10061,92229,Size too small,2270.49,Pending,2025-10-09
10062,92248,Wrong size,2419.78,Approved,2026-08-15
10063,92262,Changed mind,654.36,Approved,2026-06-19
10064,92266,Uncomfortable fit,1916.95,Pending,2026-06-26
10065,92267,Uncomfortable fit,2174.44,Approved,2026-07-06
10066,92271,Sole damage,7259.34,Approved,2026-07-26
10067,92281,Sole damage,1834.35,Approved,2026-07-29
10068,92305,Size too small,1787.5,Rejected,2026-08-31
10069,92317,Wrong size,1834.35,Approved,2023-10-16
10070,92318,Sole damage,2419.78,Approved,2023-10-15
10071,92320,Not as described,301.02,Pending,2024-01-15
10072,92325,Sole damage,4348.88,Approved,02/14/2024
10073,92330,Size issue,988.73,Approved,2024-06-22
10074,92332,Changed mind,782.44,Approved,2024-08-28
10075,92333,Changed mind,562.47,Approved,2024-10-03
10076,92338,Changed mind,3970.76,Rejected,2024-10-09
10077,92340,Color mismatch,1787.5,Pending,2024-12-24
10078,92358,Color mismatch,5487.12,Rejected,2025-10-23
10079,92363,Not as described,377.09,Approved,2025-11-03
10080,92365,Sole damage,2231.12,Rejected,2025-11-01
10081,92380,Color mismatch,6811.47,Approved,2026-08-23
10082,92408,Changed mind,4431.12,Pending,2025-10-28
10083,92422,Changed mind,2909.4,Approved,2026-01-15
10084,92423,Color mismatch,893.75,Approved,2026-03-03
10085,92424,Changed mind,4540.98,Approved,2026-02-25
10086,92435,Changed mind,922.42,Approved,2025-02-20
10087,92439,Size too small,5522.26,Approved,2025-04-21
10088,92440,Sole damage,1115.56,Approved,2025-04-28
10089,92452,Color mismatch,1787.5,Rejected,2025-08-22
10090,92454,Product damaged,1391.28,Approved,2025-09-07
10091,92458,Size issue,669.38,Rejected,2025-12-04
10092,92460,Fabric quality poor,9063.99,Approved,2025-12-19
10093,92464,Changed mind,1985.38,Approved,2026-05-02
10094,92479,Changed mind,2743.56,Approved,2026-09-07
10095,92492,Product damaged,301.02,Approved,2023-09-01
10096,92493,Product damaged,386.2,Rejected,2023-09-10
10097,92531,Color mismatch,969.8,Pending,2026-07-07
10098,92532,Color mismatch,2270.49,Approved,2026-08-18
10099,92534,Not as described,1308.76,Approved,2026-08-13
10100,92552,changed mind,275.13,Approved,2026-01-30
10101,92560,Uncomfortable fit,1115.56,Approved,2026-03-09
10102,92577,Product damaged,2174.5,Approved,2026-08-31
10103,92597,Not as described,375.75,Approved,2025-01-14
10104,92613,Color mismatch,969.8,Approved,2026-08-18
10105,92617,Changed mind,2972.8,Pending,2026-08-17
10106,92641,Changed mind,2231.12,Approved,2026-08-17
10107,92645,Changed mind,1477.04,Approved,2026-08-18
10108,92648,Changed mind,969.8,Approved,2026-08-14
10109,92655,Changed mind,695.64,Approved,2025-08-31
10110,92681,Size too large,4540.98,Pending,2026-08-20
10111,92683,Changed mind,654.36,Approved,2025-12-28
10112,92693,changed mind,1488.07,Approved,2026-04-15
10113,92715,Wrong size,2743.56,Approved,2025-07-04
10114,92716,Not as described,654.36,Approved,2026-06-07
10115,92720,Fabric quality poor,893.75,Rejected,2026-06-04
10116,92722,Color mismatch,2976.14,Approved,2026-06-03
10117,92728,Size too large,2270.49,Approved,2026-06-09
10118,92735,Fabric quality poor,9063.99,Rejected,2026-06-04
10119,92751,Color mismatch,1287.64,Approved,2025-07-16
10120,92783,Size too large,782.44,Approved,2026-01-13
10121,92805,Changed mind,893.75,Pending,2026-03-20
10122,92807,Fabric quality poor,3021.33,Rejected,2026-03-25
10123,92810,Color mismatch,844.84,Approved,2026-09-04
10124,92817,Fabric quality poor,2270.49,Approved,2026-08-31
10125,92826,Size too large,2681.25,Rejected,2024-02-12
10126,92840,Changed mind,2174.44,Approved,2025-08-28
10127,92847,Changed mind,1787.5,Approved,2026-01-01
10128,92850,Wrong size,1834.35,Approved,2026-07-01
10129,92855,Sole damage,4839.56,Approved,2026-08-04
10130,92860,Wrong size,1916.95,Pending,2026-05-07
10131,92864,Color mismatch,3668.7,Approved,2026-05-20
10132,92869,Fabric quality poor,922.42,Approved,2026-06-01
10133,92878,Wrong size,4176.44,Approved,2026-06-17
10134,92883,Changed mind,1293.67,Approved,2026-06-28
10135,92889,Color mismatch,2270.49,Approved,2026-07-06
10136,92900,Not as described,361.35,Approved,2026-08-14
10137,92902,Color mismatch,3021.33,Approved,2026-08-22
10138,92911,Changed mind,776.2,Approved,2026-09-05
10139,92917,Sole damage,1488.07,Pending,2026-08-30
10140,92930,Product damaged,846.15,Rejected,2024-03-28
10141,92936,Size issue,654.36,Approved,2026-09-13
10142,92945,Not as described,1051.82,Rejected,2026-09-06
10143,92949,Size too large,1477.04,Approved,2026-09-04
10144,92961,Changed mind,2270.49,Approved,2026-09-07
10145,92971,Changed mind,2489.4,Approved,2026-04-03
10146,92973,Wrong size,1834.35,Approved,2026-04-04
10147,92979,Size issue,375.75,Rejected,2026-06-12
10148,92987,Changed mind,669.38,Approved,2026-08-29
10149,93002,Wrong size,3862.92,Approved,2026-06-25
10150,93023,Wrong size,2174.44,Approved,2026-03-18
10151,93025,Wrong size,2088.22,Approved,2026-03-14
10152,93028,Color mismatch,1287.64,Approved,2026-07-24
10153,93035,Sole damage,2976.14,Approved,2026-09-03
10154,93043,Changed mind,1608.94,Approved,2025-08-26
10155,93044,Changed mind,375.75,Approved,2025-09-06
10156,93053,Changed mind,525.91,Rejected,2026-08-20
10157,93058,Size too large,1477.93,Approved,2026-09-12
10158,93059,Product damaged,1293.67,Rejected,2025-08-15
10159,93064,Size issue,804.47,Approved,2026-05-11
10160,93070,Size too large,969.8,Approved,2026-04-24
10161,93094,Changed mind,2174.44,Approved,2026-01-06
10162,93104,Allergic reaction,893.22,Approved,2026-07-02
10163,93114,Changed mind,792.27,Approved,2023-03-01
10164,93122,Changed mind,4978.8,Rejected,2023-07-09
10165,93127,Uncomfortable fit,2088.22,Approved,2023-12-02
10166,93132,Changed mind,1353.12,Approved,2025-07-07
10167,93161,Size too small,1985.38,Approved,2026-04-23
10168,93164,Size too small,1564.88,Approved,2026-05-03
10169,93171,Size too small,893.75,Approved,2026-06-28
10170,93188,Allergic reaction,695.64,Approved,2023-06-11
10171,93195,Not as described,525.91,Approved,2023-09-03
10172,93197,Changed mind,1124.94,Approved,2023-09-01
10173,93200,Fabric quality poor,2489.4,Rejected,2024-01-13
10174,93206,Shade mismatch,1240.53,Approved,2024-08-29
10175,93215,Product damaged,823.09,Approved,2025-05-26
10176,93226,Fabric quality poor,1844.84,Approved,2026-08-31
10177,93240,Not as described,1353.12,Approved,2026-08-12
10178,93248,Size too large,1787.5,Approved,2026-08-13
10179,93249,Changed mind,1477.93,Approved,2026/08/10
10180,93257,Size too large,922.42,Pending,2026-08-09
10181,93258,Changed mind,1353.12,Rejected,2026-08-16
10182,93271,Color mismatch,5956.14,Approved,2026-08-18
10183,93274,Color mismatch,2743.56,Pending,2026-08-16
10184,93279,Changed mind,2534.52,Approved,2026-08-09
10185,93309,Color mismatch,2419.78,Approved,2025-04-21
10186,93333,Fabric quality poor,922.42,Approved,2025-10-31
10187,93340,Color mismatch,969.8,Approved,2025-12-30
10188,93342,Size too small,1477.04,Approved,2025-12-26
10189,93352,Product damaged,486.8,Approved,2026-08-16
10190,93358,Fabric quality poor,1477.93,Approved,2026-02-14
10191,93359,Allergic reaction,3721.59,Approved,2026-03-30
10192,93363,Fabric quality poor,1985.38,Approved,2026-02-06
10193,93364,Changed mind,2489.4,Approved,2026-02-25
10194,93366,Size too large,1477.04,Approved,2026-02-20
10195,93391,Sole damage,5487.12,Approved,2026-06-17
10196,93393,Size too large,3021.33,Rejected,2026-07-10
10197,93398,Color mismatch,5750.85,Approved,2026-08-07
10198,93401,Changed mind,2347.32,Approved,2026-07-30
10199,93420,Uncomfortable fit,1916.95,Pending,2024-12-24
10200,93429,Uncomfortable fit,844.84,Approved,2026-08-13
10201,93435,Changed mind,264.09,Approved,2026-08-20
10202,93443,Color mismatch,2575.28,Approved,2026-08-26
10203,93444,Sole damage,2231.12,Approved,2026-08-23
10204,93445,Color mismatch,1916.95,Approved,2026-09-03
10205,93447,Color mismatch,2972.8,Approved,2026-08-26
10206,93454,Uncomfortable fit,2743.56,Approved,2026-09-02
10207,93456,CHANGED MIND,264.09,Approved,2026-09-10
10208,93459,Changed mind,1786.44,Rejected,2026-09-08
10209,93492,Product damaged,243.4,Rejected,2026-06-29
10210,93511,Color mismatch,2575.28,Approved,2023-10-06
10211,93514,Size too large,2489.4,Approved,2023-10-22
10212,93522,Wrong size,1287.64,Approved,2025-01-30
10213,93532,Not as described,394.6,Approved,2026-03-04
10214,93540,Changed mind,4464.21,Pending,2025-05-14
10215,93544,Product damaged,200.78,Rejected,2025-09-12
10216,93547,Color mismatch,1477.04,Approved,02 Jan 2026
10217,93549,Color mismatch,1985.38,Approved,2025-12-26
10218,93551,Wrong size,2174.44,Rejected,2026-07-25
10219,93566,Color mismatch,2489.4,Approved,2025-10-10
10220,93571,changed mind,1477.04,Rejected,2025-12-09
10221,93597,Size issue,716.49,Approved,2026-08-07
10222,93608,Changed mind,782.44,Approved,2026-08-26
10223,93619,Changed mind,2761.13,Rejected,2026-08-25
10224,93624,product damaged,1786.44,Approved,2026-09-07
10225,93639,Size too small,1477.93,Approved,2026-04-07
10226,93642,Not as described,676.56,Approved,2026-03-10
10227,93646,Product damaged,664.45,Approved,2024-02-23
10228,93650,Fabric quality poor,1985.38,Pending,2024-08-24
10229,93652,Color mismatch,2489.4,Approved,2024-08-23
10230,93655,Product damaged,562.47,Approved,2024-08-25
10231,93687,Color mismatch,2761.13,Rejected,2025-10-31
10232,93688,Size too small,2489.4,Approved,2025-11-12
10233,93708,Not as described,301.02,Pending,2026-06-17
10234,93711,Color mismatch,893.75,Approved,06/27/2026
10235,93712,Size too large,2489.4,Approved,2026-06-21
10236,93739,Size issue,1051.82,Approved,2025-08-27
10237,93742,Uncomfortable fit,2419.78,Approved,2025-09-03
10238,93748,Fabric quality poor,2270.49,Approved,2026-02-05
10239,93758,Product damaged,264.09,Approved,2026-05-02
10240,93776,Shade mismatch,562.47,Approved,2026-09-04
10241,93778,Shade mismatch,1293.67,Pending,2026-09-03
10242,93795,Changed mind,846.15,Approved,2026-06-29
10243,93802,Fabric quality poor,1985.38,Approved,2023-05-28
10244,93818,Wrong size,1287.64,Approved,2024-08-27
10245,93825,Not as described,145.44,Approved,2024-11-27
10246,93828,Changed mind,1293.67,Approved,2025-03-16
10247,93848,Changed mind,275.13,Approved,2026-01-31
10248,93860,Size too large,1787.5,Approved,2025-01-15
10249,93861,Size too large,1939.6,Approved,2025-01-23
10250,93916,Fabric quality poor,2761.13,Approved,2026-09-14
10251,93929,Allergic reaction,275.13,Approved,2026-06-03
10252,93952,Uncomfortable fit,844.84,Approved,2024-11-01
10253,93957,Changed mind,893.22,Approved,2024-12-21
10254,93958,Fabric quality poor,2954.08,Approved,2025-01-07
10255,93960,Changed mind,528.18,Approved,2025-02-08
10256,93968,Not as described,394.6,Approved,2025-03-22
10257,93974,Size too small,782.44,Approved,2025-04-26
10258,93985,Product damaged,615.87,Approved,2025-08-21
10259,93995,Fabric quality poor,1985.38,Approved,2025-11-21
10260,94020,Shade mismatch,1293.67,Approved,2024-05-10
10261,94022,Allergic reaction,664.45,Pending,2024-07-23
10262,94027,Product damaged,275.13,Approved,2025-05-09
10263,94030,Shade mismatch,1293.67,Approved,2026-07-28
10264,94039,Not as described,804.47,Rejected,2026-09-02
10265,94041,Product damaged,1692.3,Approved,2026-09-11
10266,94057,Color mismatch,782.44,Approved,2025-07-13
10267,94076,Size too large,3021.33,Approved,2026-06-18
10268,94102,Allergic reaction,2538.45,Approved,2025-12-29
10269,94108,Size issue,776.2,Approved,2026-05-27
10270,94114,Fabric quality poor,1985.38,Approved,2026-07-08
10271,94119,Size too large,3970.76,Approved,2026-09-09
10272,94123,Sole damage,2743.56,Approved,2026-08-25
10273,94133,Changed mind,1985.38,Approved,2026-01-31
10274,94139,Not as described,145.44,Approved,2026-02-19
10275,94143,Shade mismatch,893.22,Pending,2026-06-01
10276,94151,Fabric quality poor,3021.33,Pending,2026-08-12
10277,94179,Size issue,654.38,Approved,2025-09-28
10278,94184,Uncomfortable fit,2088.22,Approved,2026-01-11
10279,94185,Sole damage,1834.35,Approved,2026-01-14
10280,94201,Uncomfortable fit,5487.12,Pending,2026-04-22
10281,94214,Wrong size,1834.35,Rejected,2026-08-25
10282,94221,Changed mind,804.47,Approved,2026-09-05
10283,94226,Changed mind,375.75,Rejected,12/22/2024
10284,94230,Size too large,1477.93,Approved,2025-01-19
10285,94244,Changed mind,844.84,Approved,2026-05-27
10286,94252,Changed mind,4540.98,Approved,2026-05-07
10287,94263,Not as described,789.2,Pending,2024-12-29
10288,94264,Product damaged,264.09,Approved,2024-12-20
10289,94273,Size too small,969.8,Approved,2025-01-28
10290,94276,Changed mind,1786.44,Approved,2025-02-05
10291,94280,Not as described,654.38,Pending,2025-02-14
10292,94285,Size too large,2270.49,Rejected,27 Feb 2025
10293,94293,Size issue,654.36,Approved,2025-03-27
10294,94325,Size too large,4540.98,Rejected,2025-10-23
10295,94337,Size too small,2909.4,Rejected,2025-06-17
10296,94341,Changed mind,1308.72,Rejected,2025-06-30
10297,94384,Product damaged,664.45,Approved,2025-12-18
10298,94389,Allergic reaction,1087.25,Pending,2025-12-17
10299,94390,Changed mind,695.64,Approved,2025-08-30
10300,94402,Product damaged,243.4,Pending,2025-08-25
10301,94430,Not as described,2149.47,Approved,2026-08-20
10302,94433,Changed mind,5750.85,Approved,01 Sep 2026
10303,94434,Sole damage,5487.12,Rejected,2026-08-25
10304,94472,Color mismatch,1488.07,Approved,2026-06-21
10305,94474,Changed mind,1916.95,Approved,2026-06-16
10306,94479,Not as described,2149.47,Approved,2026-07-12
10307,94496,Shade mismatch,1240.53,Approved,2026-08-31
10308,94500,Not as described,301.02,Approved,2026-09-01
10309,94526,Changed mind,893.75,Approved,2026-06-29
10310,94527,color mismatch,893.75,Approved,2026-06-27
10311,94535,Color mismatch,1985.38,Approved,2026-09-02
10312,94539,Size too small,922.42,Approved,2026-09-04
10313,94546,Size too large,893.75,Approved,2026-06-27
10314,94547,Product damaged,2481.06,Approved,2026-06-19
10315,94548,Changed mind,1087.25,Approved,2026-06-18
10316,94552,Not as described,1552.4,Rejected,2026-06-16
10317,94553,Size too large,2489.4,Approved,2026-06-25
10318,94562,Uncomfortable fit,2972.8,Pending,2026-07-01
10319,94564,Wrong size,2419.78,Approved,2026-06-30
10320,94571,Fabric quality poor,1787.5,Pending,2026-06-25
10321,94592,Size too small,2955.86,Approved,2025-02-02
10322,94593,Size too small,922.42,Approved,2025-02-02
10323,94605,Color mismatch,5503.05,Approved,2025-06-26
10324,94612,Fabric quality poor,5522.26,Pending,2024-10-10
10325,94625,Fabric quality poor,3021.33,Approved,2025-04-29
10326,94630,Changed mind,243.4,Approved,2025-04-23
10327,94636,Allergic reaction,846.15,Approved,2025-06-22
10328,94638,Size too small,4978.8,Approved,2025-07-20
10329,94648,Sole damage,2575.28,Approved,2025-12-16
10330,94663,Size too large,1477.93,Approved,2026-04-04
10331,94669,Not as described,361.35,Approved,2026-06-23
10332,94680,Color mismatch,1477.93,Pending,2026-08-27
10333,94691,Wrong size,2972.8,Approved,2026-07-28
10334,94695,Color mismatch,3970.76,Approved,2026-08-19
10335,94730,Changed mind,2954.08,Approved,2026-07-07
10336,94733,Changed mind,988.73,Approved,2026-07-03
10337,94742,Fabric quality poor,2761.13,Rejected,2026-08-21
10338,94744,Changed mind,1477.93,Approved,2026-08-31
10339,94747,Size too small,2954.08,Approved,2026-09-01
10340,94762,Allergic reaction,846.15,Approved,2026-09-13
10341,94767,Color mismatch,3021.33,Approved,2026-08-15
10342,94768,Size too large,2761.13,Approved,2026-08-19
10343,94794,Allergic reaction,1087.25,Pending,2026-08-29
10344,94799,Uncomfortable fit,2743.56,Approved,2026-09-11
10345,94800,Sole damage,2419.78,Approved,2026-09-06
10346,94813,Changed mind,922.42,Approved,2024-01-07
10347,94815,Fabric quality poor,1985.38,Approved,2024-04-04
10348,94821,Size too small,893.75,Approved,2026-02-20
10349,94827,Size too small,969.8,Approved,2025-05-16
10350,94828,Size too small,1477.04,Approved,2025-05-15
10351,94829,Size too large,782.44,Approved,2025-05-24
10352,94837,Product damaged,1087.25,Approved,2026-09-02
10353,94848,Not as described,386.2,Approved,2024-05-27
10354,94857,Changed mind,1916.95,Approved,2024-09-01
10355,94858,Fabric quality poor,2489.4,Approved,2024-12-24
10356,94865,Allergic reaction,2174.5,Approved,2025-07-13
10357,94867,Product damaged,2481.06,Approved,2025-07-11
10358,94869,Changed mind,654.38,Approved,2026-01-02
10359,94883,Size issue,716.49,Approved,2026-03-27
10360,94889,Allergic reaction,823.09,Approved,2026-03-24
10361,94890,Changed mind,1692.3,Approved,2026-03-18
10362,94892,Color mismatch,2419.78,Approved,2026-03-22
10363,94910,Product damaged,1293.67,Approved,2024-03-01
10364,94916,Sole damage,2743.56,Approved,2025-11-07
10365,94921,Shade mismatch,1646.18,Approved,2026-04-19
10366,94931,Size too large,2489.4,Approved,2026-07-02
10367,94933,Changed mind,1087.25,Approved,2026-07-29
10368,94936,Fabric quality poor,2270.49,Approved,2026-08-21
10369,94937,Changed mind,1488.07,Approved,2026-08-21
10370,94941,Not as described,375.75,Approved,2026-08-23
10371,94946,COLOR MISMATCH,2954.08,Approved,2026-08-24
10372,94953,Product damaged,434.65,Approved,2026-08-27
10373,94959,Changed mind,361.35,Approved,2026-09-06
10374,94976,UNCOMFORTABLE FIT,3668.7,Pending,2025-04-07
10375,94980,Not as described,1338.76,Approved,2025-06-16
10376,94996,Product damaged,695.64,Pending,2026-05-19
10377,94997,Fabric quality poor,922.42,Pending,2026-08-19
10378,95001,Product damaged,486.8,Approved,2024-06-03
10379,95016,Color mismatch,7468.2,Approved,2026-02-07
10380,95017,Fabric quality poor,922.42,Approved,2026-02-02
10381,95025,product damaged,789.2,Approved,2026-08-25
10382,95028,Fabric quality poor,782.44,Approved,2026-09-10
10383,95031,Changed mind,1477.93,Approved,2026-09-10
